hratio,wratio,sin,cos,andor,lb
0.112676054239273,0.4736842215061188,0.7649994492530823,0.9239991307258606,0.0977443605661392,1.0
0.8787878751754761,0.0975609719753265,0.4049890339374542,0.9908899068832396,0.0689655169844627,1.0
0.6233766078948975,0.9819819927215576,0.8069702982902527,0.105323888361454,0.2696228325366974,0.0
0.469565212726593,0.2068965584039688,0.017459362745285,0.6309753060340881,0.0312624461948871,0.0
0.4166666567325592,0.3225806355476379,0.041998092085123,0.7005847692489624,0.0398462787270545,0.0
0.977011501789093,0.1162790730595588,0.1464466154575348,0.8535534143447876,0.0775541812181472,1.0
0.6238532066345215,0.5,0.2226499021053314,0.0839748531579971,0.7274886965751648,1.0
0.4761904776096344,0.60317462682724,0.7572478652000427,0.0712535381317138,0.718201756477356,1.0
0.5058823823928833,0.9350649118423462,0.6136147975921631,0.0130793955177068,0.4027777910232544,1.0
0.5441176295280457,0.8933333158493042,0.5573120713233948,0.0032955319620668,0.4732731580734253,1.0
0.4821428656578064,0.9113923907279968,0.6481996178627014,0.0224679317325353,0.3313271701335907,1.0
0.3723404109477997,0.9166666865348816,0.9574589133262634,0.2981798946857452,0.1940559446811676,0.0
0.1290322542190551,0.75,0.9887070655822754,0.3943336009979248,0.0760233923792839,0.0
0.1168831139802932,0.8461538553237915,0.9864031076431274,0.3841897249221802,0.1148582622408866,0.0
0.1465517282485962,0.7894737124443054,0.8931591510772705,0.8089107871055603,0.0888615921139717,1.0
0.8314606547355652,0.1379310339689254,0.2916726469993591,0.9545323848724364,0.0888977199792862,1.0
0.529411792755127,0.9545454382896424,0.8904343843460083,0.1876524835824966,0.2494934201240539,0.0
0.3777777850627899,0.0317460335791111,0.9666727781295776,0.6794895529747009,0.2572736740112304,0.0
0.1777777820825576,0.1478260904550552,0.98076194524765,0.6373605728149414,0.2952904105186462,0.0
0.1851851791143417,0.3417721390724182,0.9891748428344728,0.3965207040309906,0.214957982301712,0.0
0.2678571343421936,0.2330097109079361,0.9944681525230408,0.5741702318191528,0.2397734820842743,0.0
0.550561785697937,0.0833333358168602,0.872968852519989,0.8330078721046448,0.2116883099079132,0.0
0.343137264251709,0.4761904776096344,0.718136727809906,0.9499070644378662,0.105349875986576,1.0
0.7611940503120422,0.0366972461342811,0.4228115677833557,0.9940060377120972,0.1759103685617447,1.0
0.4285714328289032,0.939393937587738,0.9539796710014344,0.2904708981513977,0.2002908587455749,0.0
0.9818181991577148,0.3401360511779785,0.2480644881725311,0.9318894743919371,0.2615974545478821,1.0
0.6312500238418579,0.8700000047683716,0.3589168488979339,0.0203172490000724,0.5436440110206604,1.0
0.7951807379722595,0.1666666716337204,0.0448167622089386,0.2930985391139984,0.1372727304697036,1.0
0.2567567527294159,0.692307710647583,0.7004094123840332,0.0419213324785232,0.1733924597501754,1.0
0.343137264251709,0.4761904776096344,0.718136727809906,0.9499070644378662,0.105349875986576,1.0
0.7611940503120422,0.0366972461342811,0.4228115677833557,0.9940060377120972,0.1759103685617447,1.0
0.4285714328289032,0.939393937587738,0.9539796710014344,0.2904708981513977,0.2002908587455749,0.0
0.9818181991577148,0.3401360511779785,0.2480644881725311,0.9318894743919371,0.2615974545478821,1.0
0.6312500238418579,0.8700000047683716,0.3589168488979339,0.0203172490000724,0.5436440110206604,1.0
0.7951807379722595,0.1666666716337204,0.0448167622089386,0.2930985391139984,0.1372727304697036,1.0
0.2567567527294159,0.692307710647583,0.7004094123840332,0.0419213324785232,0.1733924597501754,1.0
0.8604651093482971,0.25,0.2763932049274444,0.9472135901451112,0.1265094876289367,1.0
0.8761062026023865,0.2631579041481018,0.1854008883237838,0.8886224627494812,0.1342268884181976,1.0
0.1188118830323219,0.75,0.9370786547660828,0.742821455001831,0.0653253197669982,1.0
0.3898304998874664,0.0410958901047706,0.969438135623932,0.6721273064613342,0.2255226522684097,0.0
0.4927536249160766,0.970588207244873,0.8668803572654724,0.1602959781885147,0.201497733592987,0.0
0.5,0.0206185560673475,0.9028255343437196,0.7961952090263367,0.2282841205596923,0.0
0.5373134613037109,0.4444444477558136,0.996438443660736,0.5595726370811462,0.3476744294166565,0.0
0.6279069781303406,0.0454545468091964,0.0239557102322578,0.6529111862182617,0.0275989659130573,0.0
0.5757575631141663,0.9583333134651184,0.8253957033157349,0.1203716993331909,0.2649823725223541,0.0
0.9180327653884888,0.3918918967247009,0.2948176562786102,0.955960750579834,0.3403902649879455,1.0
0.036363635212183,0.9340659379959106,0.9472135901451112,0.2763932049274444,0.0372803658246994,1.0
0.8181818127632141,0.7472527623176575,0.9867085814476012,0.6145196557044983,0.2913223206996918,0.0
0.3246753215789795,0.949367105960846,0.952409327030182,0.2871014773845672,0.1509420275688171,0.0
0.3522727191448211,0.8983050584793091,0.6769460439682007,0.0323568694293499,0.322869211435318,1.0
0.1411764770746231,0.800000011920929,0.8433117866516113,0.863506555557251,0.0625484585762023,1.0
0.9560439586639404,0.2580645084381103,0.2000000029802322,0.8999999761581421,0.1104569658637046,1.0
0.8048780560493469,0.1578947305679321,0.1068408340215683,0.1910892277956009,0.0929565951228141,1.0
0.8860759735107422,0.25,0.0802149251103401,0.2283743619918823,0.0791836753487587,1.0
0.457446813583374,0.4117647111415863,0.4782813787460327,0.9995280504226683,0.1390603631734848,1.0
0.4789915978908539,0.5583333373069763,0.2763932049274444,0.9472135901451112,0.7942097187042236,1.0
0.422222226858139,0.6666666865348816,0.6618438363075256,0.9730820059776306,0.0152043076232075,1.0
0.8220338821411133,0.0294117648154497,0.0669072046875953,0.7498612403869629,0.1233989372849464,1.0
0.8769230842590332,0.0956521704792976,0.9472135901451112,0.7236068248748779,0.0483753308653831,0.0
0.1428571492433548,0.5079365372657776,0.0498255230486393,0.7175843119621277,0.0263800099492073,0.0
0.4833333194255829,0.5277777910232544,0.0256583504378795,0.6581138968467712,0.047783687710762,0.0
0.3888888955116272,0.0114942528307437,0.9389477968215942,0.7394260764122009,0.1932801455259323,0.0
0.2000000029802322,0.6074766516685486,0.985699474811554,0.3812734484672546,0.226213589310646,0.0
0.6436781883239746,0.0588235296308994,0.9472135901451112,0.7236068248748779,0.1358267664909362,0.0
0.6216216087341309,0.0849056616425514,0.8103514909744263,0.8920229077339172,0.1898120045661926,0.0
0.1500000059604644,0.4965035021305084,0.999835729598999,0.512816309928894,0.3393953740596771,0.0
0.4607843160629272,0.1612903177738189,0.0920892655849456,0.7891519069671631,0.0643751919269561,0.0
0.6419752836227417,0.8372092843055725,0.9981203079223632,0.5433148145675659,0.2835732400417328,0.0
0.0862068980932235,0.782608687877655,0.8397040367126465,0.8668803572654724,0.0465146750211715,1.0
0.6666666865348816,0.9462365508079528,0.4476576149463653,0.0027472735382616,0.5142045617103577,1.0
0.8039215803146362,0.4122137427330017,0.3271473348140716,0.9691715836524964,0.3955461382865906,1.0
0.8271604776382446,0.3928571343421936,0.3030403554439544,0.9595724940299988,0.3750576972961426,1.0
0.4513274431228637,0.9333333373069764,0.6239166259765625,0.0155986472964286,0.3796477615833282,1.0
0.9220778942108154,0.2777777910232544,0.3271473348140716,0.9691715836524964,0.0709138587117195,1.0
0.4330708682537079,0.4166666567325592,0.6581138968467712,0.974341630935669,0.1040331199765205,1.0
0.8409090638160706,0.058252427726984,0.3059715032577514,0.9608176946640016,0.1255224347114563,1.0
0.3523809611797333,0.5445544719696045,0.990290343761444,0.5980580449104309,0.6223481297492981,1.0
0.1372549086809158,0.105882354080677,0.9998915195465088,0.4895855784416199,0.2141151279211044,0.0
0.9080459475517272,0.3828125,0.1464466154575348,0.8535534143447876,0.356249988079071,1.0
0.6951219439506531,0.8211382031440735,0.9672438502311708,0.3220023214817047,0.3153815269470215,0.0
0.4038461446762085,0.5846154093742371,0.9922812581062316,0.4124833345413208,0.3259569406509399,0.0
0.5190839767456055,0.9722222089767456,0.9405801296234132,0.2635911405086517,0.2326666712760925,0.0
0.8365384340286255,0.8522727489471436,0.4178005158901214,0.0068030380643904,0.516934871673584,0.0
0.8396226167678833,0.8675496578216553,0.0931332632899284,0.2093809098005294,0.514581024646759,0.0
0.301075279712677,0.9281045794487,0.8213061094284058,0.1169042289257049,0.2064700722694397,0.0
0.5862069129943848,0.969924807548523,0.5584205985069275,0.0034246977884322,0.4737843573093414,0.0
0.5144508481025696,0.9931507110595704,0.8587903380393982,0.151762306690216,0.2871131598949432,0.0
0.969072163105011,0.3554502427577972,0.2605739235877991,0.9389477968215942,0.2813490331172943,1.0
0.3677419424057007,0.9126983880996704,0.93225359916687,0.2486897706985473,0.2320766150951385,0.0
0.6835442781448364,0.5269230604171753,0.993720293045044,0.4210047423839569,0.4869124591350555,0.0
0.1538461595773697,0.957446813583374,0.9997838735580444,0.5146995186805725,0.1060606092214584,1.0
0.901098906993866,0.2352941185235977,0.135900005698204,0.8426823616027832,0.1893080025911331,1.0
0.5628140568733215,0.92592591047287,0.7867311835289001,0.9096159338951112,0.2622574865818023,1.0
0.5584415793418884,0.9727891087532043,0.7867311835289001,0.0903840363025665,0.3433675765991211,0.0
0.6079999804496765,0.9230769276618958,0.5,0.0,0.5200216174125671,1.0
0.3282442688941955,0.7894737124443054,0.698803722858429,0.9587777853012084,0.0755303055047988,1.0
0.3888888955116272,0.9919354915618896,0.9197850823402404,0.2283743619918823,0.1933481097221374,0.0
0.4838709533214569,0.0179640725255012,0.2501387596130371,0.9330927729606628,0.1374922692775726,0.0
0.3602941036224365,0.0483870953321456,0.3418861031532287,0.974341630935669,0.1339421570301056,0.0
0.4959999918937683,0.0305343512445688,0.2942066490650177,0.9556853175163268,0.1459070295095443,0.0
0.4000000059604645,0.0169491525739431,0.3589168488979339,0.9796827435493468,0.2024734020233154,0.0
0.3459119498729706,0.1260504275560379,0.0329991243779659,0.6786342263221741,0.080067403614521,0.0
0.2153846174478531,0.0504201687872409,0.3257558941841125,0.968656599521637,0.2255787104368209,0.0
0.389380544424057,0.5,0.7649994492530823,0.9239991307258606,0.084433376789093,1.0
0.5476190447807312,0.8195488452911377,1.0,0.5,0.2987196147441864,0.0
0.1134020611643791,0.8799999952316284,0.8333974480628967,0.8726206421852112,0.0492707937955856,1.0
0.9516128897666932,0.3333333432674408,0.2763932049274444,0.9472135901451112,0.0765065923333168,1.0
0.0303030312061309,0.0094339624047279,0.4616517424583435,0.0014727571979165,0.1702634245157241,0.0
0.3622047305107116,0.5714285969734192,0.7519355416297913,0.9318894743919371,0.0866125747561454,1.0
0.0925925895571708,0.7142857313156128,0.9370786547660828,0.742821455001831,0.068460114300251,1.0
0.694915235042572,0.966292142868042,0.4203837811946869,0.0063794394955039,0.5076574087142944,1.0
0.746835470199585,0.3125,0.3600000143051147,0.9800000190734864,0.3967642486095428,1.0
0.4017094075679779,0.342857152223587,0.8869786262512207,0.8166189193725586,0.6751552820205688,1.0
0.7627118825912476,0.0657894760370254,0.2948176562786102,0.955960750579834,0.1907668262720108,1.0
0.5245901346206665,0.9607843160629272,0.563582181930542,0.0040591675788164,0.4046789407730102,1.0
0.6875,0.8064516186714172,1.0,0.5,0.2577464878559112,0.0
0.644444465637207,0.0545454546809196,0.7932549118995667,0.9049710631370544,0.1767307668924331,0.0
0.6363636255264282,0.0808080807328224,0.8796283006668091,0.8253957033157349,0.1498501449823379,0.0
0.2558139562606811,0.0736842080950737,0.9880935549736024,0.6084652543067932,0.2528846263885498,0.0
0.4189189076423645,0.3363636434078216,0.993196964263916,0.5821995139122009,0.2850112915039062,0.0
0.4337349534034729,0.1142857149243354,0.1412860751152038,0.8483164310455322,0.0612752586603164,0.0
0.4333333373069763,0.9805825352668762,0.6698222160339355,0.0297230500727891,0.2564737200736999,1.0
0.6136363744735718,0.9777777791023254,0.6177999973297119,0.0140749467536807,0.3112086653709411,1.0
0.6041666865348816,0.978723406791687,0.6177999973297119,0.0140749467536807,0.3197070062160492,1.0
0.7142857313156128,0.9795918464660645,0.6181758046150208,0.0141661986708641,0.3601190447807312,1.0
0.625,0.9150943160057068,0.5249688029289246,0.0006238305359147,0.4948453605175018,1.0
0.5686274766921997,0.9239130616188048,0.592144250869751,0.0085639068856835,0.3757532238960266,1.0
0.5762711763381958,0.8961039185523987,0.6329644918441772,0.0180036909878253,0.368985503911972,1.0
0.4166666567325592,0.9560439586639404,0.6410831809043884,0.0203172490000724,0.2280788123607635,1.0
0.3563218414783478,0.954954981803894,0.7149667739868164,0.0485697388648986,0.2402964979410171,1.0
0.523809552192688,0.9230769276618958,0.6915075182914734,0.0381289422512054,0.3323970139026642,1.0
0.6415094137191772,0.9811320900917052,0.5707106590270996,0.0050252531655132,0.3735367953777313,1.0
0.7105262875556946,0.4113475084304809,0.3220023214817047,0.9672438502311708,0.4545287787914276,1.0
0.4399999976158142,0.0101010100916028,0.1819092035293579,0.8857696652412415,0.0994391739368438,0.0
0.4183673560619354,0.4285714328289032,0.2548693716526031,0.935787796974182,0.1522522568702697,0.0
0.2982456088066101,0.1623931676149368,0.1415707170963287,0.8486093282699585,0.0716722980141639,0.0
0.9285714030265808,0.4295774698257446,0.3187768757343292,0.966002345085144,0.3465503454208374,1.0
0.574999988079071,0.0561797767877578,0.906866729259491,0.7906190752983093,0.1818717569112777,0.0
0.5888888835906982,0.9680851101875304,0.8985460996627808,0.198071151971817,0.2278141975402832,0.0
0.5779816508293152,0.529411792755127,1.0,0.5,0.4189068078994751,0.0
0.7575757503509521,0.317241370677948,0.3700132668018341,0.9828078746795654,0.392323225736618,1.0
0.75,0.8648648858070374,0.8363363742828369,0.1300299614667892,0.283707857131958,0.0
0.7460317611694336,0.7721518874168396,0.8744983077049255,0.1687130630016327,0.2515146732330322,0.0
0.8048780560493469,0.7525773048400879,0.9585350155830384,0.3006369471549988,0.2226883620023727,0.0
0.5882353186607361,0.8585858345031738,0.8242332339286804,0.119378387928009,0.1689839512109756,0.0
0.7120000123977661,0.0243902429938316,0.1250810772180557,0.1691891849040985,0.019540935754776,0.0
0.6962025165557861,0.4166666567325592,0.1005924940109252,0.1992116272449493,0.0565231256186962,0.0
0.8292682766914368,0.0869565233588218,0.0663166120648384,0.2511652708053589,0.0075588892214,0.0
0.8495575189590454,0.2692307829856872,0.1379310339689254,0.1551724076271057,0.0252102967351675,0.0
0.1538461595773697,0.5464481115341187,0.2350005358457565,0.0760008469223976,0.0396791435778141,0.0
0.6160714030265808,0.5932203531265259,0.1041088700294494,0.1945982724428177,0.1207440122961998,0.0
0.7425742745399475,0.0512820519506931,0.1069941073656082,0.1908942461013794,0.0271969083696603,0.0
0.28125,0.8181818127632141,0.797613799571991,0.9017785787582396,0.0438233278691768,1.0
0.2368421107530594,0.1428571492433548,0.665175199508667,0.9719291925430298,0.076955422759056,1.0
0.3088235259056091,0.4444444477558136,0.7140432000160217,0.9518688917160034,0.0808004066348075,1.0
0.2857142984867096,0.1333333402872085,0.2995905876159668,0.958078682422638,0.0306231137365102,0.0
0.1685393303632736,0.3499999940395355,0.2093809098005294,0.906866729259491,0.0352843925356864,0.0
0.9661017060279846,0.0925925895571708,0.0733590796589851,0.2392749935388565,0.0095740426331758,0.0
0.1304347813129425,0.5625,0.8426823616027832,0.8640999794006348,0.0970930233597755,1.0
0.8909090757369995,0.1052631586790084,0.2763932049274444,0.9472135901451112,0.0537056922912597,1.0
0.8405796885490417,0.0714285746216774,0.0681105479598045,0.2480644881725311,0.0618842355906963,1.0
0.2153846174478531,0.8999999761581421,0.958078682422638,0.7004094123840332,0.0315170958638191,0.0
0.8214285969734192,0.1111111119389534,0.955960750579834,0.2948176562786102,0.0435986146330833,0.0
0.8620689511299133,0.1363636404275894,0.4178005158901214,0.993196964263916,0.0754999965429306,1.0
0.8727272748947144,0.2380952388048172,0.2647058963775635,0.9411764740943908,0.1078431382775306,1.0
0.1034482792019844,0.5333333611488342,0.912020981311798,0.7832643985748291,0.1320512890815735,1.0
0.1071428582072258,0.4666666686534881,0.9407399892807008,0.7361106872558594,0.1163157895207405,1.0
0.1052631586790084,0.75,0.9444872736930848,0.7289782762527466,0.0326704531908035,0.0
0.2403846085071563,0.7096773982048035,0.9398532509803772,0.7377585172653198,0.1054700538516044,1.0
0.1666666716337204,0.8888888955116272,0.9446439146995544,0.7286739945411682,0.0221213847398757,0.0
0.1294117718935012,0.5666666626930237,0.906007707118988,0.7918180227279663,0.1252179592847824,1.0
0.2121212184429168,0.75,0.9472135901451112,0.7236068248748779,0.0681818202137947,1.0
0.1700000017881393,0.7368420958518982,0.9547372460365297,0.707879900932312,0.0807768404483795,1.0
0.1228070184588432,0.75,0.8796283006668091,0.8253957033157349,0.0489655174314975,1.0
0.1558441519737243,0.5625,0.9270992875099182,0.7599734663963318,0.1170478165149688,1.0
0.2714285850524902,0.5333333611488342,0.7607250213623047,0.9266409277915956,0.1160510703921318,1.0
0.0625,0.25,0.7505181431770325,0.9327131509780884,0.0383333340287208,1.0
0.0454545468091964,0.3333333432674408,0.800000011920929,0.8999999761581421,0.0602240897715091,1.0
0.1052631586790084,0.9230769276618958,0.8452378511428833,0.8616777658462524,0.0219251345843076,1.0
0.1803278625011444,0.5,0.7940858602523804,0.9043680429458618,0.1220000013709068,1.0
0.203389823436737,0.7647058963775635,0.777350127696991,0.916025161743164,0.0677698999643325,1.0
0.3787878751754761,0.9545454382896424,0.6903749108314514,0.9623390436172484,0.1232578381896019,1.0
0.1818181872367859,0.5384615659713745,0.7669965028762817,0.9227444529533386,0.0839506164193153,1.0
0.125,0.4000000059604645,0.8904343843460083,0.8123475313186646,0.0717348903417587,1.0
0.2399999946355819,0.6666666865348816,0.7703787684440613,0.9205892086029052,0.0881934538483619,1.0
0.1754385977983474,0.3888888955116272,0.7823419570922852,0.912653625011444,0.1357539296150207,1.0
0.1355932205915451,0.4615384638309479,0.7724941968917847,0.919221818447113,0.0882352963089943,1.0
0.2380952388048172,0.5,0.8535534143447876,0.8535534143447876,0.1177884638309478,1.0
0.1129032224416732,0.8666666746139526,0.8796283006668091,0.8253957033157349,0.0372912809252738,1.0
0.25,0.7142857313156128,0.7883415818214417,0.9084839224815368,0.1122448965907096,1.0
0.0900000035762786,0.5,0.9377888441085817,0.7415386438369751,0.1236263737082481,1.0
0.1290322542190551,0.5333333611488342,0.5383482575416565,0.9985272288322448,0.1240179538726806,1.0
0.1764705926179886,0.8888888955116272,0.4667404890060425,0.998892605304718,0.0335985869169235,1.0
0.2352941185235977,0.7058823704719543,0.6315587162971497,0.9823819398880004,0.1317016333341598,1.0
0.1818181872367859,0.9285714030265808,0.4616517424583435,0.9985272288322448,0.0460526309907436,1.0
0.2857142984867096,0.800000011920929,0.3854803442955017,0.9867085814476012,0.0844155848026275,1.0
0.25,0.4375,0.5980580449104309,0.990290343761444,0.1531531512737274,1.0
0.2222222238779068,0.8823529481887817,0.5356235504150391,0.9987293481826782,0.0730897039175033,1.0
0.1282051354646682,0.6315789222717285,0.4415793716907501,0.9965752959251404,0.0875440686941146,1.0
0.0810810774564743,0.75,0.5,1.0,0.0170634929090738,1.0
0.3461538553237915,0.5625,0.5,1.0,0.1782531142234802,1.0
0.25,0.8888888955116272,0.7236068248748779,0.9472135901451112,0.0555555559694767,1.0
0.073529414832592,0.6363636255264282,0.8999999761581421,0.800000011920929,0.0599415190517902,1.0
0.1296296268701553,0.8333333134651184,0.8535534143447876,0.8535534143447876,0.0471535362303257,1.0
0.970588207244873,0.2000000029802322,0.242752119898796,0.928746461868286,0.0525568164885044,1.0
0.9375,0.0833333358168602,0.43391814827919,0.995613932609558,0.027083333581686,1.0
0.9607843160629272,0.0769230797886848,0.1250810772180557,0.8308108448982239,0.0248299315571784,1.0
0.9142857193946838,0.2307692319154739,0.2871014773845672,0.952409327030182,0.0546875,1.0
0.9375,0.1818181872367859,0.3952354490756988,0.9889011979103088,0.0448275879025459,1.0
0.5263158082962036,0.9893617033958436,0.5404079556465149,0.0016354758990928,0.4327189028263092,1.0
0.5526315569877625,0.9714285731315612,0.5514495968818665,0.0026541030965745,0.3981481492519378,1.0
0.4876033067703247,0.25,0.995613932609558,0.5660818815231323,0.2759009003639221,0.0
0.0819672122597694,0.7875000238418579,0.9850712418556212,0.3787321746349334,0.0985838770866394,0.0
0.1076923087239265,0.8666666746139526,0.9778894782066344,0.3529570698738098,0.0487058833241462,0.0
0.3614457845687866,0.9634146094322203,0.9348429441452026,0.2531972527503967,0.1539070159196853,0.0
0.8684210777282715,0.574999988079071,0.9823819398880004,0.3684412837028503,0.2414187639951706,0.0
0.8474576473236084,0.460317462682724,0.9595724940299988,0.6969596743583679,0.403492659330368,0.0
0.8444444537162781,0.5042017102241516,0.9979466199874878,0.4547321200370788,0.3740277886390686,0.0
0.4197530746459961,0.98305082321167,0.9239991307258606,0.2350005358457565,0.2097008675336837,0.0
0.5652173757553101,0.8787878751754761,0.928746461868286,0.242752119898796,0.2178683429956436,0.0
0.3571428656578064,0.9615384340286256,0.9197850823402404,0.2283743619918823,0.1640816330909729,0.0
0.2121212184429168,0.6022727489471436,0.9954150915145874,0.4324434101581573,0.2324020266532898,0.0
0.7678571343421936,0.8585858345031738,0.9867085814476012,0.3854803442955017,0.2931245267391205,0.0
0.560606062412262,0.5862069129943848,0.9910032153129578,0.4055762887001037,0.3228684663772583,0.0
0.7428571581840515,0.7882353067398071,0.8616777658462524,0.1547621339559555,0.2001261264085769,0.0
0.4117647111415863,0.800000011920929,0.8773027658462524,0.1719106435775756,0.2126865684986114,0.0
0.079207919538021,0.6800000071525574,0.0288491863757371,0.667382538318634,0.0089155454188585,0.0
0.4065934121608734,0.5,0.936071515083313,0.7446255087852478,0.0078993057832121,0.0
0.4150943458080292,0.7142857313156128,0.9227444529533386,0.7669965028762817,0.0265432093292474,0.0
0.4000000059604645,0.3333333432674408,0.9385481476783752,0.7401573061943054,0.0566153861582279,0.0
0.4220183491706848,0.9285714030265808,0.9402355551719666,0.73704993724823,0.0475950464606285,0.0
0.70652174949646,0.0833333358168602,0.8620689511299133,0.8448275923728943,0.0412582643330097,0.0
0.6489361524581909,0.3636363744735718,0.9057671427726746,0.7921523451805115,0.0534909926354885,0.0
0.4126984179019928,0.5384615659713745,0.9329325556755066,0.7501388192176819,0.0482215322554111,0.0
0.4845360815525055,0.1975308656692505,0.8640999794006348,0.8426823616027832,0.2221852093935012,0.0
0.4683544337749481,0.0862068980932235,0.8841106295585632,0.8200922012329102,0.2242373526096344,0.0
0.891566276550293,0.3566433489322662,0.2368226945400238,0.9251325726509094,0.330793559551239,1.0
0.3978494703769684,0.5,0.9998766183853148,0.5111083984375,0.3328561186790466,0.0
0.4000000059604645,0.901098906993866,0.9323944449424744,0.2489322423934936,0.1791744828224182,0.0
0.6511628031730652,0.8139534592628479,0.9991371631622314,0.4706389904022217,0.2534562349319458,0.0
0.21875,0.8428571224212646,0.9814820289611816,0.365185022354126,0.1022896245121955,0.0
0.1363636404275894,0.96875,0.982613205909729,0.3692922592163086,0.0669056177139282,0.0
